URL,https://railway.com/deploy
Title,Railway Marketplace | Railway
"View Template browserless-with-chrome Browserless with Chrome not Chromium Omtera 34 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kXn4KF|https://railway.com/new/template/kXn4KF",0,0,0,0,""
"View Template erpc Fault-tolerant EVM RPC Proxy eRPC 114 Deploy",".virtuoso-grid-item","https://railway.com/deploy/10iW1q|https://railway.com/new/template/10iW1q",0,0,0,0,""
"View Template Valkey An open source, Redis compatible, in-memory data store Brody 43 Deploy",".virtuoso-grid-item","https://railway.com/deploy/valkey|https://railway.com/new/template/pQYeJx",0,0,0,0,""
"View Template Linkwarden Open-source collaborative bookmark manager Brody 46 Deploy",".virtuoso-grid-item","https://railway.com/deploy/CjEpfR|https://railway.com/new/template/CjEpfR",0,0,0,0,""
"View Template Virus Scanner Scan files and URLs for viruses nxfi 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wq4sNq|https://railway.com/new/template/wq4sNq",0,0,0,0,""
"View Template RStudio Server The power of centralized access James 21 Deploy",".virtuoso-grid-item","https://railway.com/deploy/FwxPvi|https://railway.com/new/template/FwxPvi",0,0,0,0,""
"View Template Ever Teams Open Work and Project Management Platform Ever 92 Deploy",".virtuoso-grid-item","https://railway.com/deploy/7_OfzR|https://railway.com/new/template/7_OfzR",0,0,0,0,""
"View Template NEW Bitmagnet Open-source torrent indexer with search, metadata, and classification. Şükrü 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/bitmagnet|https://railway.com/new/template/bitmagnet",0,0,0,0,""
"View Template NEW Chirpstack RW A Railway Wrapper for Chirpstack Treeage Workspace 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/chirpstack-rw|https://railway.com/new/template/chirpstack-rw",0,0,0,0,""
"View Template Virtual VSCode [Updated Oct '25] Host Latest Version of Code Server on Railway shinyduo 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/virtual-vscode|https://railway.com/new/template/virtual-vscode",0,0,0,0,""
"View Template Joplin Server Self-hosted sync and storage server for Joplin note-taking app. phoenixauro 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/joplin-server|https://railway.com/new/template/joplin-server",0,0,0,0,""
"View Template Saltcorn No-code/low-code platform | Alternative to AppSmith, Retool, Budibase Ju Li 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/0fAMTr|https://railway.com/new/template/0fAMTr",0,0,0,0,""
"View Template Vaultwarden (fixed) A self-hosted cross-platform password manager (fixed) Team Lasse 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/E7NpWn|https://railway.com/new/template/E7NpWn",0,0,0,0,""
"View Template Flatnotes A lightweight, self-hosted, markdown-based note-taking web app. chin 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Hl9gkz|https://railway.com/new/template/Hl9gkz",0,0,0,0,""
"View Template railtail Connect to Tailscale nodes from Railway. Ray Chen 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railtail|https://railway.com/new/template/railtail",0,0,0,0,""
"View Template Roundcube E-Mail Client with MySQL DB Roundcube with MySQL as Database Heron Copier 24 Deploy",".virtuoso-grid-item","https://railway.com/deploy/VgpEjU|https://railway.com/new/template/VgpEjU",0,0,0,0,""
"View Template Zoom Meeting SDK Auth Sample Generate JWTs for Zoom Meeting SDK Ekaansh Arora 54 Deploy",".virtuoso-grid-item","https://railway.com/deploy/JsX6Pk|https://railway.com/new/template/JsX6Pk",0,0,0,0,""
"View Template Prisma Studio Quickly host the database viewer Prisma Studio with only a database url Oscar 33 Deploy",".virtuoso-grid-item","https://railway.com/deploy/NpN5Jl|https://railway.com/new/template/NpN5Jl",0,0,0,0,""
"View Template tolgee An open-source alternative to Crowdin, Phrase or Lokalise Bruno Miguens 29 Deploy",".virtuoso-grid-item","https://railway.com/deploy/IsMFRe|https://railway.com/new/template/IsMFRe",0,0,0,0,""
"View Template libSQL Server libSQL is SQLite for modern applications Brody 72 Deploy",".virtuoso-grid-item","https://railway.com/deploy/p121Tx|https://railway.com/new/template/p121Tx",0,0,0,0,""
"View Template Celery Beat Worker Celery Worker and Beat pre configured to just fork and deploy! Ashween Mankash 56 Deploy",".virtuoso-grid-item","https://railway.com/deploy/EE2f_5|https://railway.com/new/template/EE2f_5",0,0,0,0,""
"View Template Golang Proxy Server A Go proxy server for routing traffic based on URLs and ports. Max Cobb 82 Deploy",".virtuoso-grid-item","https://railway.com/deploy/y0AKsJ|https://railway.com/new/template/y0AKsJ",0,0,0,0,""
"View Template Flagsmith Feature Flags and Remote Config Ben Rometsch 51 Deploy",".virtuoso-grid-item","https://railway.com/deploy/36mGw8|https://railway.com/new/template/36mGw8",0,0,0,0,""
"View Template Mirotalk A simple, secure, and fast browser-based real-time video calling solution Miroslav Pejic 126 Deploy",".virtuoso-grid-item","https://railway.com/deploy/mirotalk|https://railway.com/new/template/mirotalk",0,0,0,0,""
"View Template Wallos Open-Source Personal Subscription Tracker T3cH_W1z4rD 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wallos|https://railway.com/new/template/wallos",0,0,0,0,""
"View Template matrix-conduit Deploy matrix conduit server with Railway. owowo 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/matrix-conduit|https://railway.com/new/template/matrix-conduit",0,0,0,0,""
"View Template Leantime (Open-Source Project Management & Kanban Platform) Leantime (PM | Jira, Trello & Asana alternative) Self Host [Oct ’25] shinyduo 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/leantime|https://railway.com/new/template/leantime",0,0,0,0,""
"View Template Saleor Backend with Storefront Saleor backend services - API, Dashboard, Worker & Scheduler with Store Obuli Sai Naren 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/saleor-backend-with-storefront|https://railway.com/new/template/saleor-backend-with-storefront",0,0,0,0,""
"View Template Remotion Deploy and Host Remotion with Railway John Fu Lin 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/remotion|https://railway.com/new/template/remotion",0,0,0,0,""
"View Template Ultimate AI SaaS Starter Kit PRO Deploy and Host Ultimate AI SaaS Starter Kit PRO with Railway Grafarii 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ultimate-ai-saas-starter-kit-pro|https://railway.com/new/template/ultimate-ai-saas-starter-kit-pro",0,0,0,0,""
"View Template QR Reader/Generator API Deploy and Host QR Reader/Generator API with Railway Zasxcv 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qr-readergenerator-1|https://railway.com/new/template/qr-readergenerator-1",0,0,0,0,""
"View Template railway-grafana-alloy Deploy and Host railway-grafana-alloy with Railway Still Forest 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railway-grafana-allo|https://railway.com/new/template/railway-grafana-allo",0,0,0,0,""
"View Template demos-adapter Deploy and Host demos-adapter with Railway Absinthe 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/demos-adapter|https://railway.com/new/template/demos-adapter",0,0,0,0,""
"View Template tududi tududi is a FOSS task and project management service Nils Brinkmann 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tududi|https://railway.com/new/template/tududi",0,0,0,0,""
"View Template Minecraft Server Spigot Deploy your own minecraft server on spigot Zasxcv 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Fm2T4D|https://railway.com/new/template/Fm2T4D",0,0,0,0,""
"View Template Smartlead MCP Server Give your AI agents access to your Smartlead. Create campaigns and more! Jacob Dietle 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/YyT1tk|https://railway.com/new/template/YyT1tk",0,0,0,0,""
"View Template Eigenfocus Project Management, Time Tracking and Focus App Ju Li 9 Deploy",".virtuoso-grid-item","https://railway.com/deploy/n5zFIT|https://railway.com/new/template/n5zFIT",0,0,0,0,""
"View Template OpenChat 100% Open Source alternative to WhatsApp rpi10 76 Deploy",".virtuoso-grid-item","https://railway.com/deploy/6zTNV1|https://railway.com/new/template/6zTNV1",0,0,0,0,""
"View Template HeyForm HeyForm is an open-source form builder katsuba.dev 66 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qmXJnq|https://railway.com/new/template/qmXJnq",0,0,0,0,""
"View Template Wechat2RSS Wechat2RSS 提供长期稳定可用的微信公众号RSS服务 tmr 134 Deploy",".virtuoso-grid-item","https://railway.com/deploy/KIQWgJ|https://railway.com/new/template/KIQWgJ",0,0,0,0,""
"View Template printr-adapter Deploy and Host printr-adapter with Railway Absinthe 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/printr-adapter|https://railway.com/new/template/printr-adapter",0,0,0,0,""
"View Template Kutt Kutt is a modern URL shortener with support for custom domains katsuba.dev 32 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kFCDQY|https://railway.com/new/template/kFCDQY",0,0,0,0,""
"View Template Verified useSend Open Source email platform. Sendgrid, Resend alternative useSend 70 Deploy",".virtuoso-grid-item","https://railway.com/deploy/usesend|https://railway.com/new/template/usesend",0,0,0,0,""
"View Template Budibase Open source platform for building internal applications Vamos Automatizar 227 Deploy",".virtuoso-grid-item","https://railway.com/deploy/budibase|https://railway.com/new/template/FNZJ8t",0,0,0,0,""
"View Template Kali Linux Kali Linux with the tools you love and a shell, all accessible over the web Shakir 317 Deploy",".virtuoso-grid-item","https://railway.com/deploy/E7oTLJ|https://railway.com/new/template/E7oTLJ",0,0,0,0,""
"View Template pgAdmin The most popular admin web interface for PostgreSQL databases. alphasec 180 Deploy",".virtuoso-grid-item","https://railway.com/deploy/h1EXJT|https://railway.com/new/template/h1EXJT",0,0,0,0,""
"View Template Dify (w/Plugins) 1.7.2 Deploy and Host Dify (w/Plugins) 1.7.2 with Railway Automatiza A.I. 23 Deploy",".virtuoso-grid-item","https://railway.com/deploy/dify-wplugins-172|https://railway.com/new/template/dify-wplugins-172",0,0,0,0,""
"View Template n8n N8N Template for Scalable n8n with Integrated Backup Omry atia 56 Deploy",".virtuoso-grid-item","https://railway.com/deploy/a_pour|https://railway.com/new/template/a_pour",0,0,0,0,""
"View Template Planka Elegant open source project tracking ISDev 51 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qrBbxO|https://railway.com/new/template/qrBbxO",0,0,0,0,""
"View Template SearXNG - metasearch metasearch engine - easily integrate with your AI apps chin 128 Deploy",".virtuoso-grid-item","https://railway.com/deploy/oEGdc4|https://railway.com/new/template/oEGdc4",0,0,0,0,""
"View Template PgBouncer Lightweight connection pooler for PostgreSQL Brody 134 Deploy",".virtuoso-grid-item","https://railway.com/deploy/OpUzwe|https://railway.com/new/template/OpUzwe",0,0,0,0,""
"View Template ZAP OWASP web scanner Your own ZAP OWASP website vulnerbility scanner. Rasmus Puls 56 Deploy",".virtuoso-grid-item","https://railway.com/deploy/dCh187|https://railway.com/new/template/dCh187",0,0,0,0,""
"View Template Stirling-PDF Simplify, secure, and manage your PDF effortlessly. chin 105 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ZelMkZ|https://railway.com/new/template/ZelMkZ",0,0,0,0,""
"View Template SuiteCRM Open-source CRM with a 360° customer view, sales and marketing automation Vamos Automatizar 109 Deploy",".virtuoso-grid-item","https://railway.com/deploy/-7e9P7|https://railway.com/new/template/-7e9P7",0,0,0,0,""
"View Template Excalidraw Virtual whiteboard for sketching hand-drawn like diagrams. Zacchary Puckeridge 196 Deploy",".virtuoso-grid-item","https://railway.com/deploy/0K2GLW|https://railway.com/new/template/0K2GLW",0,0,0,0,""
"View Template (v1) Medusa Backend with Worker Modes Deploy an ecommerce backend and admin using Medusa Shahed Nasser 2K Deploy",".virtuoso-grid-item","https://railway.com/deploy/zC7eOq|https://railway.com/new/template/zC7eOq",0,0,0,0,""
"View Template Verified Outpost Send webhooks to HTTP endpoints and directly to message queues Hookdeck 20 Deploy",".virtuoso-grid-item","https://railway.com/deploy/outpost-starter|https://railway.com/new/template/outpost-starter",0,0,0,0,""
"View Template Memos A privacy-first, lightweight note-taking service Brody 133 Deploy",".virtuoso-grid-item","https://railway.com/deploy/RaK3xU|https://railway.com/new/template/RaK3xU",0,0,0,0,""
"View Template LibSQL + JWT Auth LibSQL + JWT Generation + Example in Go PollyWolly 19 Deploy",".virtuoso-grid-item","https://railway.com/deploy/libsql-jwt-auth|https://railway.com/new/template/libsql-jwt-auth",0,0,0,0,""
"View Template kan.bn The open-source project management alternative to Trello. Rees 20 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kanbn|https://railway.com/new/template/kanbn",0,0,0,0,""
"View Template univ3-adapter Deploy and Host univ3-adapter with Railway Absinthe 19 Deploy",".virtuoso-grid-item","https://railway.com/deploy/univ3-adapter|https://railway.com/new/template/univ3-adapter",0,0,0,0,""
"View Template Focalboard Open source project management for technical teams James 139 Deploy",".virtuoso-grid-item","https://railway.com/deploy/PEicbq|https://railway.com/new/template/PEicbq",0,0,0,0,""
"View Template Meilisearch (Flexible version) Meilisearch is a fast, AI-powered, user-focused search engine. Protemplate 17 Deploy",".virtuoso-grid-item","https://railway.com/deploy/meilisearch-flexible-version|https://railway.com/new/template/meilisearch-flexible-version",0,0,0,0,""
"View Template Hugo Hugo static site generator (empty project template) PollyWolly 19 Deploy",".virtuoso-grid-item","https://railway.com/deploy/hugo|https://railway.com/new/template/hugo",0,0,0,0,""
"View Template Meilisearch - Latest Meilisearch is a flexible and powerful user-focused search engine. Vipul Asri 20 Deploy",".virtuoso-grid-item","https://railway.com/deploy/meilisearch-1|https://railway.com/new/template/meilisearch-1",0,0,0,0,""
"View Template Novu Open-source notification infrastructure Youssef Siam 58 Deploy",".virtuoso-grid-item","https://railway.com/deploy/U3QiXi|https://railway.com/new/template/U3QiXi",0,0,0,0,""
"View Template appflowy-cloud Appflowy cloud services for self-hosting. Zahin Mohammad 73 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Pnu7Xd|https://railway.com/new/template/Pnu7Xd",0,0,0,0,""
"View Template gemini-telegram-bot a telegram bot using Gemini-pro H-T-H 274 Deploy",".virtuoso-grid-item","https://railway.com/deploy/HIsbMv|https://railway.com/new/template/HIsbMv",0,0,0,0,""
"View Template Firefly III A free and open source personal finance manager bam 88 Deploy",".virtuoso-grid-item","https://railway.com/deploy/-7wtOV|https://railway.com/new/template/-7wtOV",0,0,0,0,""
"View Template ERPNext Deploy and Host ERPNext with Railway pipech 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/erpnext|https://railway.com/new/template/erpnext",0,0,0,0,""
"View Template Campfire Super simple group chat, without a subscription. Jorge 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/campfire|https://railway.com/new/template/campfire",0,0,0,0,""
